# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rvVjsjpwpEbGdrcN5Y29ycA	dociśnięcie	TighteningAConnection
Mx4rvgH_hZwpEbGdrcN5Y29ycA	rajstopy	Tights
Mx4rvVkKLpwpEbGdrcN5Y29ycA	płytka	Tile
Mx4rwQCEApwpEbGdrcN5Y29ycA	rumpel	Tiller
Mx4rvVjK_ZwpEbGdrcN5Y29ycA	oranie	TillingSoil
Mx4rKS8EGltFQdiYpdiKS4SxfQ	bomba zegarowa	TimeBomb
Mx4rvnWO7JwpEbGdrcN5Y29ycA	bomba czasowa	TimeBomb-Computer
Mx4rvViAw5wpEbGdrcN5Y29ycA	przedział czasu	TimeInterval
Mx4rvVjbTJwpEbGdrcN5Y29ycA	godzina dwunasta w nocy	TimeOfDay-MidnightHour
Mx4rvVja0pwpEbGdrcN5Y29ycA	godzina dwunasta	TimeOfDay-NoonHour
Mx4rvViGc5wpEbGdrcN5Y29ycA	typ pory dnia	TimeOfDayType
Mx4rvVjKBZwpEbGdrcN5Y29ycA	moment	TimePoint
Mx4rwPvi0JwpEbGdrcN5Y29ycA	strefa czasowa	TimeZone
Mx4rv_gt4pwpEbGdrcN5Y29ycA	zapalnik zegarowy	TimedDetonatingDevice
Mx4rO3zfmCqeQdiCMc3qva_fYg	oś czasu	Timeline
Mx4rvVsdb5wpEbGdrcN5Y29ycA	minutnik	Timer
Mx4rvVjKhZwpEbGdrcN5Y29ycA	cyna	Tin
Mx4rwQBfLpwpEbGdrcN5Y29ycA	nalewka	Tincture-Pharmaceutical
Mx4rwNw5NJwpEbGdrcN5Y29ycA	szumy uszne	Tinnitus
Mx4rvVj2i5wpEbGdrcN5Y29ycA	przyciemniana szyba samochodowa	TintedCarWindow
Mx4rwPzZpZwpEbGdrcN5Y29ycA	czubek	TipSide
Mx4rvVjB1pwpEbGdrcN5Y29ycA	opona	Tire
Mx4rvVix_JwpEbGdrcN5Y29ycA	łyżka do opon	TireIron
Mx4rvVjiO5wpEbGdrcN5Y29ycA	tytan	Titanium
Mx4rvVis3ZwpEbGdrcN5Y29ycA	tytuł	Title
Mx4rwBDG5JwpEbGdrcN5Y29ycA	tytuł szlachecki	Title-Aristocratic
Mx4rwO3QJZwpEbGdrcN5Y29ycA	umowa dotycząca tytułu prawnego	TitleAgreement
Mx4rhtoNRuyTQdiT7dVBIh4cwA	spór o tytuł prawny	TitleDispute
Mx4rvWb--JwpEbGdrcN5Y29ycA	dokument potwierdzający tytuł prawny	TitleDocument
Mx4rv1ma2ZwpEbGdrcN5Y29ycA	ubezpieczenie tytułu prawnego do nieruchomości	TitleInsurance
Mx4rVHnXkA6wQdeIQ5gTnYLUaA	lista rzeczy do zrobienia	ToDoList-CW
Mx4rvVjfqpwpEbGdrcN5Y29ycA	ropucha	Toad
Mx4rvVjNQZwpEbGdrcN5Y29ycA	tost	Toast
Mx4rvVjl_5wpEbGdrcN5Y29ycA	opiekacz	ToasterOven
Mx4rvVisYZwpEbGdrcN5Y29ycA	tytoń	Tobacco
Mx4rvpG6fZwpEbGdrcN5Y29ycA	nadużywanie tytoniu	TobaccoAbuse
Mx4rvVi055wpEbGdrcN5Y29ycA	tytoń	TobaccoPlant
Mx4ruDse2HpdQdeaHOPy5EKGoA	trafika	Tobacconist
Mx4rvVjCHZwpEbGdrcN5Y29ycA	palec stopy	Toe
Mx4rvqFYsZwpEbGdrcN5Y29ycA	zestaw palców stóp	ToeSeries
Mx4rvVi3z5wpEbGdrcN5Y29ycA	paznokieć u stopy	Toenail
Mx4rvfAAMJwpEbGdrcN5Y29ycA	toga	Toga
Mx4rvVjYnZwpEbGdrcN5Y29ycA	toaleta	Toilet
Mx4rvVjSPpwpEbGdrcN5Y29ycA	muszla klozetowa	ToiletBowl
Mx4rvViS5JwpEbGdrcN5Y29ycA	szczotka klozetowa	ToiletBrush
Mx4rvVjUU5wpEbGdrcN5Y29ycA	papier toaletowy	ToiletPaper
Mx4rvViFGpwpEbGdrcN5Y29ycA	punkt poboru opłat	TollBooth
Mx4rvViccpwpEbGdrcN5Y29ycA	pracownik stacji poboru opłat	TollBoothOperator
Mx4rUEZKOqt9QdiYdara-7o1ZA	autostrada płatna	TollRoad
Mx4rivCsBERhQdeD0rB_5hM56w	toluen	Toluene
Mx4rwQCF_pwpEbGdrcN5Y29ycA	pomidor	Tomato-Foodstuff
Mx4rvVi0pZwpEbGdrcN5Y29ycA	pomidor	TomatoPlant
Mx4rwQw2p5wpEbGdrcN5Y29ycA	grobowiec	Tomb
Mx4rwPzhn5wpEbGdrcN5Y29ycA	nagrobek	TombStone
Mx4rvWFWZJwpEbGdrcN5Y29ycA	tomografia	TomographyScan
Mx4rv6cHJZwpEbGdrcN5Y29ycA	toner	TonerCartridge
Mx4rvVikIJwpEbGdrcN5Y29ycA	szczypce	Tongs
Mx4rvVjmJ5wpEbGdrcN5Y29ycA	język	Tongue
Mx4rvgEPrpwpEbGdrcN5Y29ycA	wycięcie migdałków	Tonsillectomy
Mx4rvgETZ5wpEbGdrcN5Y29ycA	angina	Tonsillitis
Mx4rwPznZJwpEbGdrcN5Y29ycA	narzędzie	Tool
Mx4rvViwq5wpEbGdrcN5Y29ycA	narzędzie z napędem	Tool-PowerTool
Mx4r1XeqQJtTQdedQ4j2X5tdUw	zestaw narzędzi	ToolSet
Mx4r6pVvknPrEdaAAABQ2rksLw	stopień użytkowania narzędzia	ToolUsageLevel
Mx4rvVjUEZwpEbGdrcN5Y29ycA	ząb	Tooth
Mx4rwP1hMpwpEbGdrcN5Y29ycA	próchnica zębów	ToothDecay
Mx4rvVjgRZwpEbGdrcN5Y29ycA	leczenie zęba	ToothRepair
Mx4rvVjNCJwpEbGdrcN5Y29ycA	szczoteczka do zębów	Toothbrush
Mx4rwO2fbZwpEbGdrcN5Y29ycA	stojak na szczoteczki	ToothbrushHolder
Mx4rvVja4pwpEbGdrcN5Y29ycA	zębowiec	ToothedWhale
Mx4rvVj5OJwpEbGdrcN5Y29ycA	pasta do zębów	Toothpaste
Mx4rvn7UEJwpEbGdrcN5Y29ycA	topaz	Topaz-Gem
Mx4rwQwkY5wpEbGdrcN5Y29ycA	mapa topograficzna	TopographicMap
Mx4rWiHsSlDLEdqAAAACs70rUg	topologia	Topology
Mx4rwTyy-5wpEbGdrcN5Y29ycA	torbernit	Torbernite
Mx4rvVj7WZwpEbGdrcN5Y29ycA	pochodnia	Torch
Mx4rwRY1FpwpEbGdrcN5Y29ycA	tornado	TornadoAsEvent
Mx4rvwNZvpwpEbGdrcN5Y29ycA	tornado	TornadoAsObject
Mx4rveJnI5wpEbGdrcN5Y29ycA	torpeda	Torpedo
Mx4rvzQePpwpEbGdrcN5Y29ycA	pojazd uzbrojony w torpedy	TorpedoArmedCraft
Mx4rvfWzkpwpEbGdrcN5Y29ycA	wyrzutnia torpedowa	TorpedoTube
Mx4rvVkIyJwpEbGdrcN5Y29ycA	klucz dynamometryczny	TorqueWrench
Mx4r3lQmxHP1EdaAAAACs0uFOQ	tortilla	Tortilla
Mx4rvViSzZwpEbGdrcN5Y29ycA	żółw lądowy	Tortoise
Mx4rwBcGZZwpEbGdrcN5Y29ycA	tortury	Torture
Mx4rwP1UkJwpEbGdrcN5Y29ycA	tukan	Toucan
Mx4rvVjqV5wpEbGdrcN5Y29ycA	czucie	TouchPerception
Mx4rvpSVTZwpEbGdrcN5Y29ycA	telefon z klawiaturą numeryczną	TouchToneTelephone
Mx4rb7E8ZLG6EdmAhAACs6hRjg	dotknięcie	TouchingSomethingBriefly
Mx4rvVionJwpEbGdrcN5Y29ycA	ekran dotykowy	Touchscreen
Mx4rv1xKM5wpEbGdrcN5Y29ycA	organizator wycieczek	TourAgency
Mx4rxC3ItBO8Qdib4Mqc6gCkIg	autokar wycieczkowy	TourBus
Mx4rwLkWOJwpEbGdrcN5Y29ycA	przewodnik	TourGuide
Mx4rRwvixi9QQdiR4tL0hrZPBw	turystyka	Tourism
Mx4rwPfOI5wpEbGdrcN5Y29ycA	turysta	Tourist
Mx4rwPfOMJwpEbGdrcN5Y29ycA	atrakcja turystyczna	TouristAttraction
Mx4rvnZNnpwpEbGdrcN5Y29ycA	turmalin	Tourmaline-Gem
Mx4rwOI75pwpEbGdrcN5Y29ycA	turniej	Tournament
Mx4rwFiRhJwpEbGdrcN5Y29ycA	broń holowana	TowedWeapon
Mx4rvVia1JwpEbGdrcN5Y29ycA	ręcznik	Towel
Mx4rwO2QNJwpEbGdrcN5Y29ycA	wieszak na ręczniki	TowelRack
Mx4rwPK8UJwpEbGdrcN5Y29ycA	wieża	Tower
Mx4rwQt0FJwpEbGdrcN5Y29ycA	holowanie pojazdu drogowego	TowingARoadVehicle
Mx4rvuXm9JwpEbGdrcN5Y29ycA	miejscowość	Town
Mx4rvVjIj5wpEbGdrcN5Y29ycA	toksyczny gaz	ToxicGas
Mx4rvVistJwpEbGdrcN5Y29ycA	przepisy dotyczące odpadów niebezpiecznych	ToxicWasteRegulations
Mx4rvVkACpwpEbGdrcN5Y29ycA	toksykolog	Toxicologist
Mx4rvWR4UJwpEbGdrcN5Y29ycA	toksykolog	Toxicologist-Medical
Mx4rvViE25wpEbGdrcN5Y29ycA	zabawka	Toy
Mx4rvVjsJpwpEbGdrcN5Y29ycA	balonik	ToyBalloon
Mx4rwI6xsJwpEbGdrcN5Y29ycA	klocek	ToyBlock
Mx4rT2xtan-1EdaAAAACs0uFOQ	pies do towarzystwa	ToyDog
Mx4rvyr745wpEbGdrcN5Y29ycA	model szybowca	ToyGlider
Mx4rvViOX5wpEbGdrcN5Y29ycA	tchawica	Trachea
Mx4rvVinAJwpEbGdrcN5Y29ycA	bieg sztafetowy	TrackRelayRace
Mx4rvVjz6JwpEbGdrcN5Y29ycA	konkurencja rozgrywana na bieżni	TrackSportsEvent
Mx4rvm2KOZwpEbGdrcN5Y29ycA	pojazd gąsienicowy	TrackedVehicle
Mx4rvdPswJwpEbGdrcN5Y29ycA	zbrojony pojazd gąsienicowy	TrackedVehicle-Armored
Mx4rvVj1WZwpEbGdrcN5Y29ycA	ciągnik	Tractor
Mx4rvViOg5wpEbGdrcN5Y29ycA	umowa handlowa	TradeAgreement
Mx4rwJnZe5wpEbGdrcN5Y29ycA	związek branżowy	TradeAssociation
Mx4rwP39Y5wpEbGdrcN5Y29ycA	targi	TradeShow
Mx4rvWaAxJwpEbGdrcN5Y29ycA	związek zawodowy	TradeUnion
Mx4rv0XONJwpEbGdrcN5Y29ycA	zbywalny papier wartościowy	TradeableSecurity
Mx4rvVkAlZwpEbGdrcN5Y29ycA	handlowiec	Trader
Mx4rlyJPwip4EdiUfwAH6RYvSQ	blok handlowy	TradingBloc
Mx4rvgAXkpwpEbGdrcN5Y29ycA	kolekcjonerska gra karciana	TradingCardGame
Mx4rvVis5ZwpEbGdrcN5Y29ycA	dział handlowy	TradingDepartment
Mx4rwQrfl5wpEbGdrcN5Y29ycA	strój ludowy	TraditionalClothing
Mx4rwP1OwZwpEbGdrcN5Y29ycA	przepływ	Traffic
Mx4rwP1QrZwpEbGdrcN5Y29ycA	korek uliczny	TrafficJam
Mx4rwPK0t5wpEbGdrcN5Y29ycA	sygnalizacja świetlna	TrafficLight
Mx4rwP1K_pwpEbGdrcN5Y29ycA	ścieżka	Trail
Mx4rvViSrJwpEbGdrcN5Y29ycA	przyczepa	Trailer
Mx4rvVjIJZwpEbGdrcN5Y29ycA	pociąg	Train-TransportationDevice
Mx4rvViTsJwpEbGdrcN5Y29ycA	wagon	TrainCar
Mx4rvZJQDJwpEbGdrcN5Y29ycA	lokomotywa	TrainEngine
Mx4rvVi-3pwpEbGdrcN5Y29ycA	maszynista	TrainEngineer
Mx4rvVizd5wpEbGdrcN5Y29ycA	licencja inżyniera kolejowego	TrainEngineerLicense
Mx4rwQCQ8pwpEbGdrcN5Y29ycA	kolejowy przewóz osób	TrainPassengerTransportation
Mx4raPKXuC92EdqAAAACs71DGQ	bilet kolejowy	TrainTicket
Mx4rvV9B6ZwpEbGdrcN5Y29ycA	trenowanie	Training
Mx4rvh_ihjE8EdaAAACQJ5GoQA	obóz treningowy	TrainingCamp
Mx4rS14VViToQdeJ3MPP4ZmniQ	dział szkoleń	TrainingDepartment
Mx4rcd2F9jDUQdiDnLUg1Ea6Fg	zdrajca	Traitor
Mx4rvVjRepwpEbGdrcN5Y29ycA	tor ruchu	Trajectory
Mx4r8Tzsih63QdiCl8mfOdUxjA	tramwaj	Tram
Mx4rK3X1mDSmEduAAAACs6hRXg	tramontana	Tramontane
Mx4rj_Xxo7J4EdmAhAACs6hRjg	deptanie	TramplingSomething
Mx4rwP1Yh5wpEbGdrcN5Y29ycA	środek uspokajający	Tranquilizer
Mx4rwQrzt5wpEbGdrcN5Y29ycA	kolej transsyberyjska	TransSiberianRailway
Mx4rvVjdf5wpEbGdrcN5Y29ycA	transakcja	Transaction
Mx4rNg-zlHbzQdmFOasy86iwmw	liczba przestępna	TranscendentalNumber
Mx4rvqHPppwpEbGdrcN5Y29ycA	transkrypcja mowy	TranscriptOfSpeech-CWIS
Mx4rGgTjEKUtQdiG6KKPTflM8g	zapis przemówienia	TranscriptOfSpeech-PCW
Mx4rwP1qd5wpEbGdrcN5Y29ycA	plaster nasączony	TransdermalPatch
Mx4rvVkI05wpEbGdrcN5Y29ycA	cesja	TransferringOwnership
Mx4rwPSN2JwpEbGdrcN5Y29ycA	transformator	Transformer-Electric
Mx4rvVi2gpwpEbGdrcN5Y29ycA	tranzystor	Transistor
Mx4rvV-BF5wpEbGdrcN5Y29ycA	przemieszczenie	Translation-LocationChange
Mx4rwQruB5wpEbGdrcN5Y29ycA	przesunięcie w tę i z powrotem	Translation-RoundTrip
Mx4rvVsNyJwpEbGdrcN5Y29ycA	przemieszczenie wzdłuż trajektorii	Translation-SingleTrajectory
Mx4rvVi08ZwpEbGdrcN5Y29ycA	tłumacz	Translator
Mx4rvl4j-LtTEdmAAAACs6hRjg	translokacja	Translocation-BiologicalEvent
Mx4rvViPjZwpEbGdrcN5Y29ycA	protokół transmisji	TransmitProtocol
Mx4rwIDT-JwpEbGdrcN5Y29ycA	nadajnik	Transmitter
Mx4rvhf-G5wpEbGdrcN5Y29ycA	przezrocze	TransparencySheet
Mx4rw4cwUbKNEdmAhAACs6hRjg	pocenie się	Transpiring-ExudingSomething
Mx4rvtUWtpwpEbGdrcN5Y29ycA	transplantolog	TransplantSurgeon
Mx4rwQCOBZwpEbGdrcN5Y29ycA	przeszczep	TransplantSurgery
Mx4rv3QXx5wpEbGdrcN5Y29ycA	powietrzny pojazd transportowy	TransportAircraft
Mx4rvWjXAJwpEbGdrcN5Y29ycA	konstrukcja transportowa	TransportFacility
Mx4rv-BtMJwpEbGdrcN5Y29ycA	helikopter transportowy	TransportHelicopter
Mx4rwFMKvpwpEbGdrcN5Y29ycA	protokół warstwy transportowej	TransportLayerProtocol
Mx4rvViqY5wpEbGdrcN5Y29ycA	przewoźnik	TransportationCompany
Mx4rvVjVQJwpEbGdrcN5Y29ycA	urządzenie transportowe	TransportationDevice
Mx4rvsUAAJwpEbGdrcN5Y29ycA	zdalnie sterowane urządzenie transportowe	TransportationDevice-Unmanned
Mx4rwLzhaZwpEbGdrcN5Y29ycA	pojazd transportowy	TransportationDevice-Vehicle
Mx4rwLCTYJwpEbGdrcN5Y29ycA	typ transportu w zależności od pojazdu	TransportationEventByVehicleType
Mx4rvgCtvZwpEbGdrcN5Y29ycA	uprawnienie do kierowania pojazdem 	TransportationLicense
Mx4rwQMq6pwpEbGdrcN5Y29ycA	dokument potwierdzający uprawnienie do kierowania pojazdem	TransportationLicense-Document
Mx4rvxG6upwpEbGdrcN5Y29ycA	transport osób	TransportingPeople
Mx4rwHpgIpwpEbGdrcN5Y29ycA	transsubstancjacja	Transubstantiation
Mx4rv1VhJ5wpEbGdrcN5Y29ycA	mięsień poprzeczny brzucha	TransverseAbdominous
Mx4rvg7qyJwpEbGdrcN5Y29ycA	okrężnica poprzeczna	TransverseColon
Mx4rwFaU65wpEbGdrcN5Y29ycA	szczelina poprzeczna	TransverseFissure
Mx4rvlDHRpwpEbGdrcN5Y29ycA	otwór wyrostka poprzecznego	TransverseForamen
Mx4rwDb62ZwpEbGdrcN5Y29ycA	zatoka poprzeczna	TransverseSinus
Mx4rwP9B3pwpEbGdrcN5Y29ycA	mięsień poprzeczny klatki piersiowej	TransverseThoracis
Mx4rvVis8pwpEbGdrcN5Y29ycA	pułapka	TrapDevice
Mx4rvVisXpwpEbGdrcN5Y29ycA	zawody w trapie	TrapShootingSportsEvent
Mx4r3EmGdHS6EdaAAACgyZzFrg	zatrzaśnięta pułapka	TrapTripped
Mx4rvWht1JwpEbGdrcN5Y29ycA	uruchomienie pułapki	TrapTrippingEvent
Mx4rv3CbrJwpEbGdrcN5Y29ycA	kość czworoboczna większa	Trapezium
Mx4rvuL1CpwpEbGdrcN5Y29ycA	mięsień czworoboczny	Trapezius
Mx4rvVvsjpwpEbGdrcN5Y29ycA	kość czworoboczna mniejsza	TrapezoidBone
Mx4rvVjqWZwpEbGdrcN5Y29ycA	worek na śmieci	TrashBag
Mx4rwQro65wpEbGdrcN5Y29ycA	chirurg urazowy	TraumaSurgeon
Mx4rOKY2yJXbQdeKT_Gpc6aDUA	podróż w tę i z powrotem	Travel-RoundTripEvent
Mx4rvVi9WpwpEbGdrcN5Y29ycA	podróżowanie	Travel-TripEvent
Mx4rwKsSDJwpEbGdrcN5Y29ycA	akcesorium podróżnicze	TravelAccessory
Mx4rwDq8FJwpEbGdrcN5Y29ycA	biuro podróży	TravelAgency
Mx4rwP1lLZwpEbGdrcN5Y29ycA	agent turystyczny	TravelAgent
Mx4rtPTnMHSwEdaAAACgyZzFrg	klasa	TravelClass
Mx4rvVjjLJwpEbGdrcN5Y29ycA	przewodnik turystyczny	TravelGuide
Mx4rlkf8lEPqQdmczfoWyncotg	ubezpieczenie podróżne	TravelInsurance
Mx4rwRhGXpwpEbGdrcN5Y29ycA	organizacja podróżna	TravelOrganization
Mx4rvsCZDZwpEbGdrcN5Y29ycA	rezerwacja usługi turystycznej	TravelReservation
Mx4rYULd1gRAEdqAAAACs6hnlQ	szlak lotniczy	TravelRoute-Air
Mx4rYtwGcgRAEdqAAAACs6hnlQ	szlak wodny	TravelRoute-Water
Mx4rvndDQ5wpEbGdrcN5Y29ycA	wycieczka objazdowa	TravelTour
Mx4rdogWeE5uQdeZJpO3dKe25A	wiza podróżna	TravelVisa-Document
Mx4rvVi5spwpEbGdrcN5Y29ycA	komiwojażer	TravelingSalesPerson
Mx4rwKPv_JwpEbGdrcN5Y29ycA	podróżnik	Traveller
Mx4rvVjPK5wpEbGdrcN5Y29ycA	czek podróżniczy	TravellersCheck
Mx4rwQCNo5wpEbGdrcN5Y29ycA	trawler	Trawler
Mx4rrfFyoqXfQdiGi-VoTxPy2Q	trawl	Trawling
Mx4rvViHq5wpEbGdrcN5Y29ycA	taca	Tray
Mx4rvViQNZwpEbGdrcN5Y29ycA	pływanie w miejscu	TreadingWater
Mx4rwCtaz5wpEbGdrcN5Y29ycA	bieżnia	Treadmill
Mx4rvOL_5OWEQdiVDMvNwm2yFA	skarbnik	Treasurer-Position
Mx4r3teirB5sQdeWGZufQ64aNQ	dział skarbu	TreasuryDepartment
Mx4rwD8ghJwpEbGdrcN5Y29ycA	traktat	Treaty
Mx4rwQBsv5wpEbGdrcN5Y29ycA	kora	TreeBark
Mx4rwQBrIJwpEbGdrcN5Y29ycA	gałąź	TreeBranch
Mx4rwQBsLJwpEbGdrcN5Y29ycA	korona	TreeCanopy
Mx4rvViRfpwpEbGdrcN5Y29ycA	żaba drzewna	TreeFrog
Mx4rwFUpzZwpEbGdrcN5Y29ycA	dom na drzewie	TreeHouse
Mx4rlAD0snRRQdmO6uSEJO8gxA	drzewiasty schemat organizacyjny	TreeOrganizationalChart
Mx4rvView5wpEbGdrcN5Y29ycA	chirurg drzew	TreeSurgeon
Mx4rwQBooJwpEbGdrcN5Y29ycA	pień	TreeTrunk
Mx4rFICpoDC8QdiJrfIn8oAM8A	trekking	Trek
Mx4rwSM6xpwpEbGdrcN5Y29ycA	trejaż	TrellisForGarden
Mx4rvVifOpwpEbGdrcN5Y29ycA	drżenie	Trembling
Mx4rvzdEY5wpEbGdrcN5Y29ycA	tremolit	Tremolite
Mx4rwPvEzJwpEbGdrcN5Y29ycA	prochowiec	TrenchCoat
Mx4rvVp6j5wpEbGdrcN5Y29ycA	gorączka okopowa	TrenchFever
Mx4rMhVl5hVaQdid4v4nD1qhWA	trend	Trend
Mx4rw4ZtAbKNEdmAhAACs6hRjg	trepanacja	TrephiningSomeone
Mx4rkgxktv9_EdmAAAACs4vPlg	naruszenie miru domowego	Trespassing
Mx4rvWPSj5wpEbGdrcN5Y29ycA	proces	Trial
Mx4rvWLgyJwpEbGdrcN5Y29ycA	proces karny	Trial-Criminal
Mx4rvuW5spwpEbGdrcN5Y29ycA	triatlon	TriathlonSportsEvent
Mx4rvFkdCFiBEdqAAAACs71DGQ	przywódca plemienia	TribalLeader
Mx4rwQCE4JwpEbGdrcN5Y29ycA	członek plemienia	TribeMember
Mx4rvWhGJJwpEbGdrcN5Y29ycA	trybunał	Tribunal
Mx4rvVj06pwpEbGdrcN5Y29ycA	mięsień trójgłowy ramienia	Triceps
Mx4rt2sis7YREdeT8QACs6hPlA	włosień kręty	TrichinellaSpiralis
Mx4rt2sisrYREdeT8QACs6hPlA	włośnica	Trichinosis
Mx4rGZzi5r01QdeJyOrIiGP2SQ	trichloroetylen	Trichloroethylene
Mx4rvuWAAJwpEbGdrcN5Y29ycA	zastawka trójdzielna	TricuspidValve
Mx4rwQCWAJwpEbGdrcN5Y29ycA	trójkołowiec	Tricycle
Mx4rvoPy6JwpEbGdrcN5Y29ycA	trójząb	Trident-HandWeapon
Mx4rvluB_pwpEbGdrcN5Y29ycA	trydymit	Tridymite
Mx4rwMF8CJwpEbGdrcN5Y29ycA	nerw trójdzielny	TrigeminalNerve
Mx4rOwRduKgZQdiFmqtXhIjnhg	wyzwolenie	TriggeringSomething
Mx4rvsdoVZwpEbGdrcN5Y29ycA	trójgliceryd	Triglyceride
Mx4rXtGpaoiSEdaAAAACs0uFOQ	trylogia	Trilogy-NovelSeries
Mx4riIpj7Oz1QdadqNtynvAmKw	trotyl	Trinitrotoluene
Mx4r5EX-3OaaQdaFCvbNl_vIkw	trio	Trio-MusicalPerformanceGroup
Mx4rvVjOSZwpEbGdrcN5Y29ycA	zawody w trójskoku	TripleJumpSportsEvent
Mx4rv6If_5wpEbGdrcN5Y29ycA	statyw	Tripod
Mx4rwR0IipwpEbGdrcN5Y29ycA	kość trójgraniasta	Triquetrum
Mx4rv4v0HJwpEbGdrcN5Y29ycA	łuk triumfalny	TriumphalArch
Mx4rwAFuq5wpEbGdrcN5Y29ycA	trójnóg	Trivet
Mx4rwKe4oJwpEbGdrcN5Y29ycA	quiz	TriviaGame
Mx4rwQBnGpwpEbGdrcN5Y29ycA	tabletka do ssania	Troche
Mx4rv7vMIZwpEbGdrcN5Y29ycA	przegub	TrochoidJoint
Mx4rwNDSNJwpEbGdrcN5Y29ycA	koń trojański	TrojanHorseComputerProgram
Mx4rwPR08pwpEbGdrcN5Y29ycA	puzon	Trombone
Mx4rvgEOvpwpEbGdrcN5Y29ycA	trofeum	Trophy
Mx4rwP1FMpwpEbGdrcN5Y29ycA	ryba tropikalna	TropicalFish
Mx4rwPzmFJwpEbGdrcN5Y29ycA	strefa międzyzwrotnikowa	Tropics
Mx4rvaqGrJwpEbGdrcN5Y29ycA	tropopauza	Tropopause-PlanetEarth
Mx4rwNCk8pwpEbGdrcN5Y29ycA	troposfera	Troposphere-PlanetEarth
Mx4rvhPXc5wpEbGdrcN5Y29ycA	trockista	Trotskyist
Mx4rzQOUpCzgQdiawKHft_gCyg	koryto	Trough
Mx4rvVi8rpwpEbGdrcN5Y29ycA	pstrąg	Trout
Mx4rvVizgZwpEbGdrcN5Y29ycA	ciężarówka	Truck
Mx4rwQCXaZwpEbGdrcN5Y29ycA	tył ciężarówki	TruckBed
Mx4rwPjklZwpEbGdrcN5Y29ycA	ciężarówka pułapka	TruckBomb-VehicleDelivered
Mx4rwQCX9JwpEbGdrcN5Y29ycA	kabina ciężarówki	TruckCab-Compartment
Mx4rl_mWFo49EdaAAACgycbQqA	salon samochodów ciężarowych	TruckDealership
Mx4rvVilcJwpEbGdrcN5Y29ycA	kierowca ciężarówki	TruckDriver
Mx4rv-Ns25wpEbGdrcN5Y29ycA	opona ciężarowa	TruckTire
Mx4rvVjtb5wpEbGdrcN5Y29ycA	naczepa	TruckTrailer
Mx4rvpBPNZwpEbGdrcN5Y29ycA	koło ciężarowe	TruckWheel
Mx4rv4-iWJwpEbGdrcN5Y29ycA	żebro prawdziwe	TrueRib
Mx4rwPR06JwpEbGdrcN5Y29ycA	trąbka	Trumpet
Mx4rwQCVTJwpEbGdrcN5Y29ycA	trąbienie	Trumpeting-ElephantNoise
Mx4rwDtNw5wpEbGdrcN5Y29ycA	tułów	Trunk-BodyCore
Mx4rvVjfQpwpEbGdrcN5Y29ycA	trąba	Trunk-TheAppendage
Mx4rvVjZmpwpEbGdrcN5Y29ycA	bagażnik	TrunkOfCar
Mx4rxY1J2CwvQdiJRrP-vdLw3g	kratownica	Truss
Mx4r4QhYypUdEdqAAAACs6hRXg	most kratowy	TrussBridge
Mx4rvo8DvpwpEbGdrcN5Y29ycA	umowa powiernicza	TrustAgreement
Mx4rvVjjupwpEbGdrcN5Y29ycA	prawda	TruthValue
Mx4rA0lhVbOnEdeT8QACs6hPlA	świdrowiec	Trypanosoma
Mx4rvl1qoZwpEbGdrcN5Y29ycA	tryptofan	Tryptophan
Mx4rvtjeh5wpEbGdrcN5Y29ycA	car	Tsar-HeadOfState
Mx4rwP1mh5wpEbGdrcN5Y29ycA	balia	Tub
Mx4rwPR01ZwpEbGdrcN5Y29ycA	tuba	Tuba
Mx4rvgHsjJwpEbGdrcN5Y29ycA	top bez ramiączek	TubeTop
Mx4raeDj5Cw8QdiT7e8pb2JzAA	bulwa	Tuber
Mx4rwP1Oa5wpEbGdrcN5Y29ycA	gruźlica	Tuberculosis
Mx4rvWP_AZwpEbGdrcN5Y29ycA	klinika gruźlicy i chorób płuc	TuberculosisClinic
Mx4rv0S5cJwpEbGdrcN5Y29ycA	guzowatość	Tuberosity
Mx4rvVjhY5wpEbGdrcN5Y29ycA	wtorek	Tuesday
Mx4rwQCbHpwpEbGdrcN5Y29ycA	holownik	Tugboat
Mx4rwD_975wpEbGdrcN5Y29ycA	tularemia	Tularemia
Mx4rvgD3Z5wpEbGdrcN5Y29ycA	tulipan	Tulip-Plant
Mx4rwP1YqpwpEbGdrcN5Y29ycA	guz	Tumor
Mx4rwP1c8JwpEbGdrcN5Y29ycA	tuńczyk	Tuna
Mx4rvuOEAJwpEbGdrcN5Y29ycA	tundra	Tundra
Mx4rvViKhJwpEbGdrcN5Y29ycA	klimat tundry	TundraClimateCycle
Mx4rvVjrEZwpEbGdrcN5Y29ycA	tungsten	Tungsten
Mx4rW3wZkoRTEdqAAAACs71DGQ	tunika	Tunic
Mx4rwO2abpwpEbGdrcN5Y29ycA	tunel	Tunnel
Mx4rvVj42JwpEbGdrcN5Y29ycA	krotka	Tuple
Mx4rvVjsVZwpEbGdrcN5Y29ycA	krotka przedziałów	TupleOfIntervals
