# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rEqoJTAjiQdmQna_y7FAvHg	zaplanowana spłata pożyczki	ScheduledLoanPayment
Mx4r0zGMdlWXQdeffOz_wJBUAg	zapora ciężka	GravityDam
Mx4rz5hZEtWhQdaZ6uINoMtYmw	zapora elektrowni wodnej	HydroelectricDam
Mx4rmOezxFWXQdeIk5WuemDBOg	zapora filarowa	ButtressDam
Mx4rrDgglFWXQdeDkbjnlW-uRw	zapora narzutowa	RockfillDam
Mx4rZ9ljTFWVQdeSTZXJ01UtUA	zapora przeciwpowodziowa	FloodControlDam
Mx4rv1OM5JwpEbGdrcN5Y29ycA	zapora sieciowa	Firewall-Network
Mx4rvvTXEZwpEbGdrcN5Y29ycA	zapora sieciowa	FirewallProgram
Mx4r5DF3SFWXQdeUe7lF1a9rYQ	zapora ziemna	EarthDam
Mx4r9UjLqFWXQdeET_RbRqenyw	zapora łukowa	ArchDam
Mx4rEuJw6McPEdmAAAACs6hRjg	zapotrzebowanie informacyjne	InformationRequirement
Mx4rvVjwaJwpEbGdrcN5Y29ycA	zapotrzebowanie zakupu	PurchaseRequisitionDocument
Mx4rvWXZEJwpEbGdrcN5Y29ycA	zapowiadanie	AnnouncingSomething
Mx4rwP1kPZwpEbGdrcN5Y29ycA	zaproszenie	Invitation-IBT
Mx4rwUytBpwpEbGdrcN5Y29ycA	zaproszenie ślubne	WeddingCard
Mx4rvVjLc5wpEbGdrcN5Y29ycA	zaprzysiężony rewident księgowy	CertifiedPublicAccountant
Mx4rcF7MOF04EdaAAABQ2sS97g	zapytanie o informację	InformationRequest-IBT
Mx4rU7IAg7HiEdmAhAACs6hRjg	zapłodnienie	ConceivingSomething-BiologicalReproductionEvent
Mx4rU7IAg7HiEdmAhAACs6hRjg	zapłodnienie	ConceivingSomething-BiologicalReproductionEvent
Mx4rU7IAg7HiEdmAhAACs6hRjg	zapłodnienie	ConceivingSomething-BiologicalReproductionEvent
Mx4rvViJ4JwpEbGdrcN5Y29ycA	zapłodnienie komórki jajowej	EggFertilizationEvent
Mx4rU7IAg7HiEdmAhAACs6hRjg	zapłodnienie następujące	ConceivingSomething-BiologicalReproductionEvent
Mx4rU7IAg7HiEdmAhAACs6hRjg	zapłodnienie następujące	ConceivingSomething-BiologicalReproductionEvent
Mx4rwSSgxpwpEbGdrcN5Y29ycA	zaratustrianizm	Zoroastrianism
Mx4rj5nVxSzGEdiUgwAH6RYvSQ	zarys	Outline
Mx4rvVkI1ZwpEbGdrcN5Y29ycA	zarząd	BoardOfDirectors
Mx4rvViu3JwpEbGdrcN5Y29ycA	zarządca	Administrator
Mx4rvVjDjZwpEbGdrcN5Y29ycA	zarządca systemów komputerowych	ComputerSystemsManager
Mx4rv587x5wpEbGdrcN5Y29ycA	zarządca wesołego miasteczka	AmusementParkOperator
Mx4rwJyVIJwpEbGdrcN5Y29ycA	zarządzający funduszami powierniczymi	MutualFundManager
Mx4rv84DxJwpEbGdrcN5Y29ycA	zarządzanie	Management
Mx4rwSNKT5wpEbGdrcN5Y29ycA	zarządzanie energią	PowerManagement
Mx4rgHQOtE2JQdmD3cfVMDxOpg	zarządzanie portfelem inwestycyjnym	PortfolioManagement
Mx4rv7cIhpwpEbGdrcN5Y29ycA	zarządzanie ryzykiem	RiskManagement
Mx4rvVkFYJwpEbGdrcN5Y29ycA	zaręczyny	EngagementEvent
Mx4rEXWPwgrWEdaAAABQ2sS97g	zasada	BaseType
Mx4r9H3OiKVLEdqAAAACs6hRXg	zasada fizyczna	PhysicalPrinciple
Mx4rE8XQCOVxQdeamuRE7u66wQ	zasieki	Abatis
Mx4rvVj1BpwpEbGdrcN5Y29ycA	zasilacz komputera	ComputerPowerSupply
Mx4r5dHgSjoZQdeBNMbhw9ibgA	zasiłek socjalny	Welfare-GovernmentService
Mx4rwN9nzpwpEbGdrcN5Y29ycA	zasiłek z opieki społecznej	SocialSecurityPayment
Mx4rvVighpwpEbGdrcN5Y29ycA	zasoby aktywów finansowych	FinancialAssetHoldings
Mx4rvZNeLZwpEbGdrcN5Y29ycA	zasoby gotówki	CashHoldings
Mx4rJkvlxMI3EdmAAACQJw5drg	zaspanie	Oversleeping
Mx4rvcm6U5wpEbGdrcN5Y29ycA	zastaw	Lien
Mx4rvVjNzpwpEbGdrcN5Y29ycA	zastawa stołowa	FoodUtensil
Mx4rv5914JwpEbGdrcN5Y29ycA	zastawka aorty	AorticValve
Mx4rv4l2nJwpEbGdrcN5Y29ycA	zastawka dwudzielna	MitralValve
Mx4rv8oyuJwpEbGdrcN5Y29ycA	zastawka serca	HeartValve
Mx4rvuWAAJwpEbGdrcN5Y29ycA	zastawka trójdzielna	TricuspidValve
Mx4rwFDgyZwpEbGdrcN5Y29ycA	zastawka zatoki wieńcowej	CoronaryValve
Mx4r-JUv-IbIEdqAAAACs71DGQ	zastrzał	Strut
Mx4riXpgbLjDEdmAAAACs6hRjg	zastrzelenie	ShootingSomeone
Mx4rpaq0ch64QdiMdpZwIgcMcg	zastrzeżenie	Objection
Mx4rvViI5JwpEbGdrcN5Y29ycA	zastrzyk	Injecting-Medical
Mx4rvWXC-pwpEbGdrcN5Y29ycA	zastrzyk domięśniowy	Injecting-Intramuscular
Mx4rvVtpdpwpEbGdrcN5Y29ycA	zastrzyk dożylny	Injecting-Intravenous
Mx4rvV0eWJwpEbGdrcN5Y29ycA	zastrzyk podskórny	Injecting-Subcutaneous
Mx4rc8vp3pE9QdeE-bBTZopB0Q	zastrzyk trucizny	LethalInjection-Execution
Mx4rvWVj8ZwpEbGdrcN5Y29ycA	zastępca dyrektora	AssistantDirector
Mx4rvVic-ZwpEbGdrcN5Y29ycA	zastępca menadżera	AssistantManager
Mx4rvVia8ZwpEbGdrcN5Y29ycA	zastępca prezesa	VicePresident-CorporateOfficer
Mx4rf81qmLrMEdaAAAACs6Mw3A	zastępca szeryfa	SheriffsDeputy
Mx4rvVi1NZwpEbGdrcN5Y29ycA	zastępowanie obiektu	ReplacingAnObject
Mx4rvVixSpwpEbGdrcN5Y29ycA	zasypianie	GoingToSleep
Mx4rt8XnQbJtEdmAhAACs6hRjg	zaszczepianie	InoculatingSomething-BiologicalReproductionEvent
Mx4rUY58fnS_EdaAAACgyZzFrg	zaszczepiona	Vaccinated-Generic
Mx4rUY58fnS_EdaAAACgyZzFrg	zaszczepiony	Vaccinated-Generic
Mx4rwVXZKpwpEbGdrcN5Y29ycA	zasób	Supplies
Mx4rvVicuJwpEbGdrcN5Y29ycA	zasłona okienna	WindowCurtain
Mx4rwP1R5ZwpEbGdrcN5Y29ycA	zasłona prysznicowa	ShowerCurtain
Mx4rwP1FU5wpEbGdrcN5Y29ycA	zatkanie nosa	NasalCongestion
Mx4rOviirFekEdqAAAACs4vPlg	zatoczenie okręgu	TurningInACircle
Mx4rvqMUR5wpEbGdrcN5Y29ycA	zatoka czołowa	FrontalSinus
Mx4rvYRGAJwpEbGdrcN5Y29ycA	zatoka esowata	SigmoidSinus
Mx4rwKAVGJwpEbGdrcN5Y29ycA	zatoka jamista	CavernousSinus
Mx4rwEIoz5wpEbGdrcN5Y29ycA	zatoka klinowa	SphenoidalSinus
Mx4rwP1ZFJwpEbGdrcN5Y29ycA	zatoka nosowa	NasalSinus
Mx4rwDb62ZwpEbGdrcN5Y29ycA	zatoka poprzeczna	TransverseSinus
Mx4rwGWAzJwpEbGdrcN5Y29ycA	zatoka potyliczna	OccipitalSinus
Mx4rwD9kJpwpEbGdrcN5Y29ycA	zatoka prosta	StraightSinus
Mx4rvqAS7ZwpEbGdrcN5Y29ycA	zatoka sitowa	EthmoidSinus
Mx4rwESRp5wpEbGdrcN5Y29ycA	zatoka skalista dolna	InferiorPetrosalSinus
Mx4rv1ZaGZwpEbGdrcN5Y29ycA	zatoka skalista górna	SuperiorPetrosalSinus
Mx4rwLYzaJwpEbGdrcN5Y29ycA	zatoka strzałkowa dolna	InferiorSagittalSinus
Mx4rv9naEJwpEbGdrcN5Y29ycA	zatoka strzałkowa górna	SuperiorSagittalSinus
Mx4rvp2ZWJwpEbGdrcN5Y29ycA	zatoka szczękowa	MaxillarySinus
Mx4rv2LuopwpEbGdrcN5Y29ycA	zatoka wieńcowa	CoronarySinus
Mx4rwP1oPpwpEbGdrcN5Y29ycA	zator wieńcowy	CoronaryBlockage
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie	Poisoning
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie	Poisoning
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie	Poisoning
Mx4rwP1Lz5wpEbGdrcN5Y29ycA	zatrucie bluszczem trującym	PoisonIvyPoisoning
Mx4rv4eRWpwpEbGdrcN5Y29ycA	zatrucie kadmem	CadmiumPoisoning
Mx4rveQgmJwpEbGdrcN5Y29ycA	zatrucie pokarmowe	FoodPoisoning
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie powstające	Poisoning
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie powstające	Poisoning
Mx4rv24chJwpEbGdrcN5Y29ycA	zatrucie tlenkiem węgla	CarbonMonoxidePoisoning
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie typu	Poisoning
Mx4rwP1e1JwpEbGdrcN5Y29ycA	zatrucie typu	Poisoning
Mx4rvVjZyJwpEbGdrcN5Y29ycA	zatrudnianie	EmployeeHiring
Mx4rvWWQqpwpEbGdrcN5Y29ycA	zatrudnienie	HasPositionRelationship
Mx4rvWWQqpwpEbGdrcN5Y29ycA	zatrudnienie	HasPositionRelationship
Mx4rvWWQqpwpEbGdrcN5Y29ycA	zatrudnienie	HasPositionRelationship
Mx4rwQCRL5wpEbGdrcN5Y29ycA	zatruta lotka	Dart-Poisoned
Mx4r3EmGdHS6EdaAAACgyZzFrg	zatrzaśnięta pułapka	TrapTripped
Mx4rJUxNtL3vEdeQQQACs5b6Bw	zatrzymanie oddechu	RespiratoryArrest
Mx4reb5FsLKeEdmAhAACs6hRjg	zatwardzenie	Obstipation
Mx4rwAVyOZwpEbGdrcN5Y29ycA	zatwierdzenie	Approval-CommunicationAct
Mx4rdRgoOnS-EdaAAACgyZzFrg	zatwierdzony wniosek pożyczkowy	ApprovedLoanApplication
Mx4rv2QoI5wpEbGdrcN5Y29ycA	zatyczka do ucha	EarPlug
Mx4rBvd2UMCGEdmAAAACs6hRjg	zawarcie małżeństwa w obrębie społeczności	Intermarrying
Mx4rPWQW_rCYEduAAAAOpmP6tw	zawał serca	HeartAttack
Mx4rwP1UMpwpEbGdrcN5Y29ycA	zawiadomienie	Announcement
Mx4rvVjKFpwpEbGdrcN5Y29ycA	zawieranie w sobie	ContainingSomething
Mx4roMlQbBrLQdiEareAJjAziQ	zawieszenie broni	Cease-Fire
Mx4rvVivrpwpEbGdrcN5Y29ycA	zawieszenie samochodu	AutomotiveSuspensionStrut
Mx4rhC10CLyZEdmAAAACs6hRjg	zawieszenie w prawach	SuspendingSomeone
Mx4rvVjL0JwpEbGdrcN5Y29ycA	zawodnik hokeja na lodzie	IceHockeyPlayer
Mx4rveai1ZwpEbGdrcN5Y29ycA	zawodowa modelka	ProfessionalModel
Mx4rpsJ6rMr7EdmAAAACs6hRjg	zawodowy bokser	Prizefighter
Mx4rveai1ZwpEbGdrcN5Y29ycA	zawodowy model	ProfessionalModel
Mx4rvVjONJwpEbGdrcN5Y29ycA	zawodowy programista	ComputerProgrammerProfessional
Mx4rvVjNJ5wpEbGdrcN5Y29ycA	zawody asynchronicznej dyscypliny sportu	AsynchronousSportsEvent
Mx4rvVkC5pwpEbGdrcN5Y29ycA	zawody bokserskie	BoxingSportsEvent
Mx4rvViGdpwpEbGdrcN5Y29ycA	zawody czwórek bobslejowych	FourManBobsledSportsEvent
Mx4rvVjx_JwpEbGdrcN5Y29ycA	zawody drużynowe	TeamSportsCompetition
Mx4rv4PImZwpEbGdrcN5Y29ycA	zawody drwali	LumberjackingCompetitionEvent
Mx4rvVjOrpwpEbGdrcN5Y29ycA	zawody dwójek bobslejowych	TwoManBobsledSportsEvent
Mx4rvVjbJ5wpEbGdrcN5Y29ycA	zawody gimnastyczne	GymnasticsSportsEvent
Mx4rv_SFipwpEbGdrcN5Y29ycA	zawody gry w zośkę	FootbagSportsEvent
Mx4rvVind5wpEbGdrcN5Y29ycA	zawody jeździeckie	EquestrianSportsEvent
Mx4rvVjsw5wpEbGdrcN5Y29ycA	zawody kanadyjek	CanoeingSportsEvent
Mx4rvVjmT5wpEbGdrcN5Y29ycA	zawody kanadyjek czwórek	CanoeingFoursSportsEvent
Mx4rvVjsh5wpEbGdrcN5Y29ycA	zawody kanadyjek dwójek	CanoeingPairsSportsEvent
Mx4rvVil5JwpEbGdrcN5Y29ycA	zawody kolarskie	CyclingSportsEvent
Mx4rvViHVJwpEbGdrcN5Y29ycA	zawody motocyklowe	MotorcyclingSportsEvent
Mx4rvViUgZwpEbGdrcN5Y29ycA	zawody narciarskie	SnowSkiingSportsEvent
Mx4rvVi__ZwpEbGdrcN5Y29ycA	zawody sportowe	SportsCompetition
Mx4rvVjg1JwpEbGdrcN5Y29ycA	zawody sportowe kobiet	WomensSportsCompetition
Mx4rwRZLhJwpEbGdrcN5Y29ycA	zawody sportowe mężczyzn	MensSportsEvent
Mx4rvVi-7pwpEbGdrcN5Y29ycA	zawody sportowe mężczyzn	MensSportsCompetition
Mx4rvxi7yJwpEbGdrcN5Y29ycA	zawody sportów ekstremalnych	ExtremeSportsEvent
Mx4rvVjqXJwpEbGdrcN5Y29ycA	zawody strzeleckie	FireArmSportsEvent
Mx4rvVjSwJwpEbGdrcN5Y29ycA	zawody szermiercze	FencingSportsEvent
Mx4rvViZ3pwpEbGdrcN5Y29ycA	zawody sztafetowe	RelayRaceSportsEvent
Mx4rvVjEOpwpEbGdrcN5Y29ycA	zawody sztuk walki	CombatSportsEvent
Mx4rv1-RmpwpEbGdrcN5Y29ycA	zawody w chodzie sportowym	SportWalkingEvent
Mx4rvVjvLJwpEbGdrcN5Y29ycA	zawody w chodzie sportowym	WalkingSportsEvent
Mx4rwHmjTJwpEbGdrcN5Y29ycA	zawody w curlingu	Curling-SportsEvent
Mx4rvVjhmJwpEbGdrcN5Y29ycA	zawody w deblu badmintonowym	DoublesBadmintonSportsEvent
Mx4rvVjNrpwpEbGdrcN5Y29ycA	zawody w gimnastyce artystycznej	RythmicGymnasticsSportsEvent
Mx4rvVj2spwpEbGdrcN5Y29ycA	zawody w judo	JudoSportsEvent
Mx4rvVkHEJwpEbGdrcN5Y29ycA	zawody w judo w wadze ciężkiej	HeavyJudoSportsEvent
Mx4rvVjHAZwpEbGdrcN5Y29ycA	zawody w judo w wadze lekkiej	LightJudoSportsEvent
Mx4rvVj2d5wpEbGdrcN5Y29ycA	zawody w judo w wadze półciężkiej	HalfHeavyJudoSportsEvent
Mx4rvViIBZwpEbGdrcN5Y29ycA	zawody w judo w wadze średniej	MiddleJudoSportsEvent
Mx4rvuK4W5wpEbGdrcN5Y29ycA	zawody w karate	KarateSportsEvent
Mx4rvWJmUpwpEbGdrcN5Y29ycA	zawody w kickboxingu	KickboxingSportsEvent
Mx4rvVjHBJwpEbGdrcN5Y29ycA	zawody w kombinacji alpejskiej	AlpineCombinedSportsEvent
Mx4rvVjv0pwpEbGdrcN5Y29ycA	zawody w kombinacji norweskiej	NordicCombinedSportsEvent
Mx4rvVjNS5wpEbGdrcN5Y29ycA	zawody w narciarstwie alpejskim	AlpineSkiingSportsEvent
Mx4rvVjr4pwpEbGdrcN5Y29ycA	zawody w narciarstwie dowolnym	FreestyleSkiingSportsEvent
Mx4rvViUPJwpEbGdrcN5Y29ycA	zawody w narciarstwie klasycznym	NordicSkiingSportsEvent
Mx4rvVjM35wpEbGdrcN5Y29ycA	zawody w nurkowaniu	DivingSportsEvent
Mx4rvVjlPJwpEbGdrcN5Y29ycA	zawody w pchnięciu kulą	ShotPutSportsEvent
Mx4rvVkCppwpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów	WeightliftingSportsEvent
Mx4rvVj4YpwpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów w wadze ciężkiej	HeavyweightWeightliftingSportsEvent
Mx4rvVj5s5wpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów w wadze lekkiej	LightweightWeightliftingSportsEvent
Mx4rvVj6cpwpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów w wadze muszej	FlyweightWeightliftingSportsEvent
Mx4rvVj57ZwpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów w wadze piórkowej	FeatherweightWeightliftingSportsEvent
Mx4rvVj5J5wpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów w wadze półciężkiej	LightHeavyweightWeightliftingSportsEvent
Mx4rvVj5bJwpEbGdrcN5Y29ycA	zawody w podnoszeniu ciężarów w wadze średniej	MiddleweightWeightliftingSportsEvent
Mx4rvVkH-5wpEbGdrcN5Y29ycA	zawody w pływaniu synchronicznym	SyncSwimmingSportsEvent
Mx4rvVjCH5wpEbGdrcN5Y29ycA	zawody w pływaniu synchronicznym solo	SyncSwimmingSoloSportsEvent
Mx4rvVjCYZwpEbGdrcN5Y29ycA	zawody w pływaniu synchronicznym w duecie	SyncSwimmingDuetSportsEvent
Mx4rvViRXZwpEbGdrcN5Y29ycA	zawody w rzucie dyskiem	DiscusThrowSportsEvent
Mx4rvViH1ZwpEbGdrcN5Y29ycA	zawody w rzucie młotem	HammerThrowSportsEvent
Mx4rvVib75wpEbGdrcN5Y29ycA	zawody w rzucie oszczepem	JavelinThrowSportsEvent
Mx4rvVisn5wpEbGdrcN5Y29ycA	zawody w skeecie	SkeetShootingSportsEvent
Mx4rvVjOCJwpEbGdrcN5Y29ycA	zawody w skoku o tyczce	PolevaultSportsEvent
Mx4rvVirW5wpEbGdrcN5Y29ycA	zawody w strzelaniu z pistoletu dowolnego	FreePistolShootingSportsEvent
Mx4rvVjcOpwpEbGdrcN5Y29ycA	zawody w strzelaniu z pistoletu pneumatycznego	AirPistolShootingSportsEvent
Mx4rvVisHJwpEbGdrcN5Y29ycA	zawody w strzelaniu z pistoletu sportowego	SportsPistolShootingSportsEvent
Mx4rvVie0ZwpEbGdrcN5Y29ycA	zawody w strzelaniu z pistoletu szybkostrzelnego	RapidPistolShootingSportsEvent
Mx4rvVkLVZwpEbGdrcN5Y29ycA	zawody w strzelaniu z wiatrówki	AirRifleShootingSportsEvent
Mx4rvViwT5wpEbGdrcN5Y29ycA	zawody w szabli	SabreFencingSportsEvent
Mx4rvVkKCJwpEbGdrcN5Y29ycA	zawody w szpadzie	EpeeFencingSportsEvent
Mx4rvctRnpwpEbGdrcN5Y29ycA	zawody w sztukach walki	MartialArtsSportsEvent
Mx4rvViGNZwpEbGdrcN5Y29ycA	zawody w tańcu na lodzie	IceDancingSportsEvent
Mx4rvVisXpwpEbGdrcN5Y29ycA	zawody w trapie	TrapShootingSportsEvent
Mx4rvowvCZwpEbGdrcN5Y29ycA	zawody w trójboju siłowym	PowerliftingSportsEvent
Mx4rvVjOSZwpEbGdrcN5Y29ycA	zawody w trójskoku	TripleJumpSportsEvent
Mx4rvViFJ5wpEbGdrcN5Y29ycA	zawody w zjeździe	DownhillSkiingSportsEvent
Mx4rvVjlSpwpEbGdrcN5Y29ycA	zawody w łucznictwie	ArcherySportsEvent
Mx4rvVjgU5wpEbGdrcN5Y29ycA	zawody w łyżwiarstwie figurowym	FigureSkatingSportsEvent
Mx4rvVin_ZwpEbGdrcN5Y29ycA	zawody w łyżwiarstwie szybkim	SpeedSkatingSportsEvent
Mx4rvVjHlpwpEbGdrcN5Y29ycA	zawody we florecie	FoilFencingSportsEvent
Mx4rvVidsJwpEbGdrcN5Y29ycA	zawody wioślarskie	RowingSportsEvent
Mx4rvVjxv5wpEbGdrcN5Y29ycA	zawody wytrzymałościowe	EnduranceEvent
Mx4rvViCF5wpEbGdrcN5Y29ycA	zawody z podziałem na kategorie wagowe	WeightClassSportsCompetition
Mx4rvVjhWJwpEbGdrcN5Y29ycA	zawody łyżwiarskie	SkatingSportsEvent
Mx4rvViuLpwpEbGdrcN5Y29ycA	zawody żeglarskie	YachtingSportsEvent
Mx4rIKJbZNqRQdiCCrj_naVDVA	zawracanie	U-turn
Mx4rvWfah5wpEbGdrcN5Y29ycA	zawstydzanie	Intimidation-CommunicationAct
Mx4rvVr6gJwpEbGdrcN5Y29ycA	zawór	Valve-Mechanical
Mx4rvViNM5wpEbGdrcN5Y29ycA	zaznaczanie	MarkingOnASurface
Mx4rs6FGFEMZQdmKHpyJvz6ryQ	zaznajamianie	IntroducingSomething
Mx4rwQusq5wpEbGdrcN5Y29ycA	zaćma	Cataract-Ailment
Mx4rv28VbJwpEbGdrcN5Y29ycA	załogowy statek kosmiczny	MannedSpacecraft
Mx4rOib6_BlGQdiRA4xXUo_iPA	założyciel	Founder
Mx4rOib6_BlGQdiRA4xXUo_iPA	założycielka	Founder
Mx4rUoQ_lRBdEdaS5gACs0uFOQ	załącznik do listu elektronicznego	EMailAttachment
Mx4rvVi7jZwpEbGdrcN5Y29ycA	zaświadczenie o przebiegu pracy zawodowej	CertificationOfWorkExperience
Mx4rwPu9xJwpEbGdrcN5Y29ycA	zbieg ścieżek	JunctionOfPaths
Mx4r0O8XaNbtQdaUVIQWoaltFw	zbiornik bezpieczeństwa reaktora jądrowego	NuclearReactorContainmentBuilding
Mx4rvViknZwpEbGdrcN5Y29ycA	zbiornik gazu sprężonego	CompressedGasTank
Mx4rvgDLA5wpEbGdrcN5Y29ycA	zbiornik na wodę	WaterTank
Mx4rvVi4HZwpEbGdrcN5Y29ycA	zbiornik paliwa	FuelTank
Mx4rwcjLjtVeQdaX-sU_C-kBKQ	zbiornik wyrównawczy	BalancingReservoir
Mx4rfAU22EsCEdqAAAACs6hO_g	zbiornik zsypowy	Hopper
Mx4rwQCPwpwpEbGdrcN5Y29ycA	zbiornikowiec	TankerShip
Mx4rwTD6JpwpEbGdrcN5Y29ycA	zbiornikowiec paliwowy	OilTanker
Mx4rvVjAqpwpEbGdrcN5Y29ycA	zbiory	HarvestingAPlant
Mx4rk8dxOVcGEdaLwgACs0uFOQ	zbiory rozłączne	DisjointSetOrCollectionType
Mx4rvXbN65wpEbGdrcN5Y29ycA	zbiór mięśni szkieletowych	SkeletalMuscleSet
Mx4rv-jxwpwpEbGdrcN5Y29ycA	zbiór mięśni żucia	MasticationMuscleSet
Mx4rvkf5rpwpEbGdrcN5Y29ycA	zbiór punktów	PointSet
Mx4rvViXFJwpEbGdrcN5Y29ycA	zbiórka	Rebounding
Mx4rvVib65wpEbGdrcN5Y29ycA	zboże	CerealPlant
Mx4rvXUU45wpEbGdrcN5Y29ycA	zbroja	BodyArmor
Mx4rvwau9ZwpEbGdrcN5Y29ycA	zbroja płytowa	PlateSteelArmor
Mx4rv6jy5ZwpEbGdrcN5Y29ycA	zbroja łuskowa	ScaleMail
Mx4rvdPswJwpEbGdrcN5Y29ycA	zbrojony pojazd gąsienicowy	TrackedVehicle-Armored
Mx4rwG6cAZwpEbGdrcN5Y29ycA	zbrojony pojazd kołowy	WheeledVehicle-Armored
Mx4rv0XONJwpEbGdrcN5Y29ycA	zbywalny papier wartościowy	TradeableSecurity
Mx4rpquZXJtnEdaAAACgycbQqA	zdalnie sterowana bomba	RemoteControlledBomb
Mx4rvsUAAJwpEbGdrcN5Y29ycA	zdalnie sterowane urządzenie transportowe	TransportationDevice-Unmanned
Mx4rwMVrUJwpEbGdrcN5Y29ycA	zdalny włącznik	RemoteStarter
Mx4rv5ddsJwpEbGdrcN5Y29ycA	zdanie	Sentence
Mx4rvVkCt5wpEbGdrcN5Y29ycA	zdarzenie biologiczne	BiologicalEvent
Mx4rvViMOJwpEbGdrcN5Y29ycA	zdarzenie biznesowe	BusinessEvent
Mx4rvVig5ZwpEbGdrcN5Y29ycA	zderzak samochodowy	AutomobileBumper
Mx4rvVj-kJwpEbGdrcN5Y29ycA	zderzanie się	Colliding
Mx4rvViSo5wpEbGdrcN5Y29ycA	zderzenie niesprężyste	InelasticColliding
Mx4rvVjf9ZwpEbGdrcN5Y29ycA	zderzenie sprężyste	ElasticColliding
Mx4rvVjZ7ZwpEbGdrcN5Y29ycA	zdjęcie	Photograph
Mx4rvVjYRpwpEbGdrcN5Y29ycA	zdjęcie artystyczne	PhotographAsArtForm
Mx4rwD6Hb5wpEbGdrcN5Y29ycA	zdjęcie pornograficzne	PornographicPicture
Mx4rwP1pzJwpEbGdrcN5Y29ycA	zdjęcie rentgenowskie	XRayImage
Mx4rvvpaD5wpEbGdrcN5Y29ycA	zdjęcie w mokrym podkoszulku	WetTShirtPicture
Mx4rwUC5GZwpEbGdrcN5Y29ycA	zdjęcie wytrysku na twarz	FacialPicture
Mx4rvVifj5wpEbGdrcN5Y29ycA	zdobycie punktu	ScoringPoints
Mx4r8ZOTqNCOQdiQFNME4qp0Ew	zdolność	Capability
Mx4rGktQgnSyEdaAAACgyZzFrg	zdolność kredytowa	CreditWorthiness
Mx4rcd2F9jDUQdiDnLUg1Ea6Fg	zdrajca	Traitor
Mx4rvznFvJwpEbGdrcN5Y29ycA	zdrowa żywność	HealthFood
Mx4rwQw2IJwpEbGdrcN5Y29ycA	zdrowienie	RecoveringFromAilment
Mx4rvVicVZwpEbGdrcN5Y29ycA	zebra	Zebra
Mx4rvViwjJwpEbGdrcN5Y29ycA	zebranie	Reunion-Gathering
Mx4rvgC70JwpEbGdrcN5Y29ycA	zebranie klasowe	SchoolReunion
Mx4rvVjz8pwpEbGdrcN5Y29ycA	zegar	Clock
Mx4rvnDJApwpEbGdrcN5Y29ycA	zegar atomowy	AtomicClock
Mx4rwP1XA5wpEbGdrcN5Y29ycA	zegar stojący	GrandfatherClock
Mx4rwP1XLZwpEbGdrcN5Y29ycA	zegar ścienny	WallClock
Mx4rvgH_t5wpEbGdrcN5Y29ycA	zegarek	Wristwatch
Mx4rvwP3X5wpEbGdrcN5Y29ycA	zegarek	Watch
Mx4rvssiiJwpEbGdrcN5Y29ycA	zegarek kieszonkowy	PocketWatch
Mx4rv2oiR5wpEbGdrcN5Y29ycA	zemsta	RevengeAction
Mx4r8ExS0EsZEdqAAAACs6hO_g	zeolit	Zeolite
Mx4rvbdXt5wpEbGdrcN5Y29ycA	zepsute jedzenie	SpoiledFood
Mx4r2A28ECpeQdeKe9sqeht30A	zero	Zero
Mx4rSsd5jJGQEd2AAADggVbxzQ	zerwanie wiązania chemicznego	BreakingAChemicalBond
Mx4rvVjw95wpEbGdrcN5Y29ycA	zespołowe zawody sportowe	CooperativeTeamSportsCompetition
Mx4rwP1gZ5wpEbGdrcN5Y29ycA	zespół Downa	DownsSyndrome
Mx4rwJfPOJwpEbGdrcN5Y29ycA	zespół aktorski	ActingCompany
Mx4r-rAE9PKaQdaF8rd4cAw0jg	zespół badawczy	ResearchTeam
Mx4rwTy-2JwpEbGdrcN5Y29ycA	zespół cieśni nadgarstka	CarpalTunnelSyndrome
Mx4r4QWM5EeDEdaAAABQ2sS97g	zespół industrialny	IndustrialBand
Mx4rwLvIxJwpEbGdrcN5Y29ycA	zespół jelita drażliwego	IrritableBowelSyndrome
Mx4rv5vneJwpEbGdrcN5Y29ycA	zespół kameralny	ChamberMusicEnsemble
